,anchor_left_distance_xl,anchor_right_distance_xl,anchor_left_distance_mn,anchor_right_distance_mn,anchor_left_distance_resnet,anchor_right_distance_resnet
371,1.4398706,1.5618442,1.3227196,1.4135679,1.4626989,1.5854886
372,0.6902715,1.2097105,0.648104,1.1835161,0.38703233,0.95746785
373,1.6410257,0.8476945,1.7262912,1.0211728,1.615604,0.9906064
374,1.7985365,0.70466304,1.7527517,1.0278766,1.7364658,0.5403898
375,1.3538874,1.326622,1.5055188,1.2333542,1.2245516,1.4033948
376,1.2032154,1.6043425,1.3947986,1.6849515,1.372209,1.5442638
377,1.6201097,1.6013424,1.7446231,1.3764817,1.737274,1.710221
378,0.9485955,1.819146,1.0055091,1.6139994,0.93608004,1.787848
379,0.80359554,1.7604902,1.171001,1.578519,1.0066484,1.6038445
380,1.6346058,1.7007883,1.6570511,1.8138587,1.6344904,1.5460906
381,1.6187369,1.2215241,1.5937144,1.1282605,1.2348448,1.272656
382,0.8612401,1.3543729,0.98991084,1.4798326,0.9308201,1.3614271
383,1.1574703,0.74860245,1.267974,0.9009059,1.1355753,0.50987846
384,1.1423118,1.3706175,1.0922989,1.3435326,0.9973913,1.2225736
385,1.1365905,1.675509,1.4493641,1.7235545,1.3792473,1.7114588
386,1.3052263,1.7740169,1.4400587,1.5743176,1.2041411,1.6439768
387,1.1272991,1.8023943,1.2294164,1.73031,1.0846031,1.6595058
388,1.7146096,0.81904936,1.522748,1.1230799,1.7125919,0.752474
389,0.91877645,1.4257543,1.18055,1.3918952,0.9330812,1.5751333
390,0.9535728,1.6801944,1.1466498,1.3668706,0.6589383,1.567204
391,1.1366395,1.4873989,1.258471,1.3672665,1.2841237,1.602252
392,1.5808631,1.2136776,1.6112462,1.1837971,1.4725966,1.0533292
393,1.5117402,0.45266986,1.8260533,1.1391691,1.5434101,0.3499684
394,1.8186411,1.0697277,1.817212,1.2136953,1.8606937,1.022366
395,1.7335693,1.0984868,1.6827734,1.0968859,1.6909823,1.0720403
396,0.99291927,1.4526525,0.9975327,1.0653274,1.1027493,1.2762091
397,1.180378,1.4087837,1.1523421,1.3407737,1.2808249,1.414104
398,0.9838136,1.7305796,1.1040409,1.6076268,0.76921237,1.7908237
399,1.6242754,1.5686375,1.4890244,1.4091047,1.5901102,1.4575369
400,1.531326,0.9820907,1.5550735,1.1525906,1.4292057,1.0811545
401,1.5482798,1.0818372,1.6549319,1.0976026,1.4154501,1.1146173
402,1.1183096,1.6216006,1.23527,1.6735724,1.121905,1.3946868
403,1.6089154,1.1014014,1.7261682,0.9770395,1.2952816,1.0402291
404,1.1326543,1.3104814,1.2273241,1.3256046,1.2394817,1.4233505
405,1.3817939,1.1424146,1.6548762,1.2852705,1.2227247,1.368145
406,1.0819831,1.6840229,1.150341,1.6519148,0.82405293,1.269411
407,1.2928181,1.303927,1.1939363,1.4332434,1.1563225,1.2710509
408,1.2461959,1.5588635,1.373371,1.2844092,1.0943582,1.4998899
409,1.2069731,1.6982205,1.0395674,1.2113287,0.9291508,1.5869575
410,1.2862257,1.0105109,0.8773293,1.2338847,1.2919796,1.1105301
411,0.6210218,1.2242135,0.9001301,1.2030114,0.61562335,1.1345451
412,1.0441663,1.5387821,0.060093924,1.2459133,0.6406471,1.545768
413,1.0296862,1.3977607,1.1022946,1.5113235,0.96026427,1.2462403
414,1.8978734,1.1950166,1.8031869,1.1480929,1.8756438,1.2315955
415,0.88512576,1.0184216,1.2537459,1.0043443,0.77424604,0.91650134
416,1.5098581,1.2090877,1.4866065,1.2483429,1.3907658,1.0765147
417,0.8193466,1.7864335,0.7994108,1.7007309,0.6555656,1.7050879
418,1.509933,1.1774774,1.4917824,1.1984894,1.4793553,1.1279658
419,1.0858383,1.3663731,1.3230928,1.6857499,1.0209621,1.4534166
420,1.6086907,1.3291285,1.3048737,1.0698111,1.6183728,1.4065356
421,1.5730498,0.92930466,1.5591035,1.1034539,1.5984709,0.9684956
422,1.5114244,1.012301,1.5686735,1.1731297,1.4114907,1.0727746
423,0.84859574,1.7068162,0.9712101,1.651839,0.92443883,1.5964199
424,0.89018893,1.3829235,0.95859796,1.3609238,0.6939234,1.2437704
425,1.0694368,1.4121579,0.90011615,1.1500775,1.056138,1.2772725
426,0.9775201,1.5936162,1.1568334,1.6481891,0.8620631,1.5092353
427,1.6373124,1.6375684,1.6197869,1.63975,1.778709,1.714216
428,1.2684966,1.5315757,1.3717544,1.5359793,1.0777777,1.4090743
429,0.9771024,0.9990416,1.1112673,0.5715152,0.83398205,0.6962502
430,1.6263859,1.1219258,1.6249858,1.1264038,1.5841057,0.91322714
431,1.1608775,1.5569775,1.2029938,1.4686285,0.7915926,1.3399311
432,1.617882,1.5698292,1.4267571,1.513081,1.3334689,1.4157825
433,1.00926,1.5669485,1.0166413,1.5764947,0.9070287,1.5351
434,1.115538,0.8554216,1.2474929,1.0784825,1.0868442,0.8753643
435,1.0374866,1.6489525,1.1179236,1.6325369,0.99698174,1.4482024
436,1.0992098,1.606338,1.2897053,1.7632465,1.1030135,1.6149758
437,1.4029716,0.8988126,1.3241479,1.094985,1.3596258,0.8653174
438,1.831149,1.4947479,1.8430314,1.3316374,1.8501203,1.421665
439,1.6681498,1.1944586,1.5914373,1.1281977,1.4875522,1.0105871
440,1.7360107,1.0905429,1.5417284,0.9582633,1.6657984,1.0524696
441,1.7772064,1.035697,1.6481023,1.1445441,1.7169906,0.8703466
442,1.0369136,1.5553811,0.9913894,1.7907722,0.96824706,1.2824857
443,1.1184465,1.5068519,0.97419846,1.4309058,0.9224688,1.2964218
444,1.6641845,1.234838,1.6384815,1.4496828,1.4950877,1.4029236
445,0.89391613,1.8060825,0.9642683,1.5661309,1.0270295,1.4213543
446,1.1296947,1.6730409,1.2854235,1.5560403,1.1008884,1.8017598
447,1.7700815,0.9308576,1.782823,0.89667535,1.7257344,0.8135988
448,1.7182509,1.2504562,1.5667707,1.3781552,1.7010732,1.2041609
449,1.7871706,0.8834394,1.673513,1.022675,1.8325689,0.7223432
450,1.1505094,1.144903,1.0590973,1.0991328,0.9824008,0.94655573
451,1.6866934,1.2494516,1.472881,1.3174909,1.6488483,0.9866344
452,1.771927,1.8498254,1.5790403,1.6731763,1.8122724,1.793679
453,0.9866721,1.6154449,1.1224718,1.5430939,0.9772379,1.5012065
454,1.5098872,1.6010145,1.8404425,1.8956417,1.6818628,1.3557523
455,1.6216006,1.4760039,1.6735724,1.3751692,1.3946868,1.4763784
456,1.0697492,1.4429852,1.1217225,1.449942,0.8606277,1.2859201
457,1.151644,1.0186558,1.3315876,1.3673925,0.8675166,0.6516484
458,1.834423,1.1427876,1.6414955,1.4028757,1.8051966,1.5845624
459,1.1015592,1.6389456,1.0182736,1.5610849,1.1189163,1.3583298
460,1.5320702,1.3158003,1.4444438,1.1660877,1.2930833,1.305141
461,0.97176105,1.8008857,0.8428176,1.5449204,1.0877874,1.4635544
462,1.4909477,1.255086,1.5507468,1.1316712,1.3364494,1.043279
463,0.71174264,1.7646325,0.89736205,1.4584405,0.70617056,1.5005933
464,1.3477793,1.2189051,1.3926798,1.2186204,1.2299746,0.9852848
465,1.6879581,1.065162,1.7457738,1.0658232,1.7249775,1.0189009
466,1.0150366,1.7011117,1.1141945,1.6476357,0.7422282,1.6257696
467,1.5383412,1.089085,1.6096208,1.3631779,1.4832052,1.42763
468,0.95166975,1.792464,1.1776991,1.6821731,0.8392844,1.7495637
469,1.6387765,1.2351965,1.5263242,1.2793822,1.5468949,1.0055726
470,1.7394946,0.99027425,1.6812909,1.1209192,1.7501259,0.9236672
471,0.9531423,1.850307,1.0872334,1.6352781,0.81152195,1.6642329
472,0.9667177,1.4727631,1.124274,1.3760917,0.7139678,1.2659853
473,1.7044302,1.2781961,1.5276126,1.3270497,1.6806827,1.4591424
474,1.5758836,1.142983,1.3666459,1.0642738,1.5337574,1.097382
475,1.0876249,1.5975567,1.0322216,1.6237887,1.1742448,1.3674697
476,1.6917759,1.1877081,1.8302188,1.34343,1.4509654,1.0142473
477,1.6475368,1.0826424,1.6778828,1.1621296,1.7126448,1.2515869
478,1.1247281,1.3599548,1.1275079,1.2867451,0.78569496,1.4462949
479,1.2177683,1.6955673,1.1365021,1.5791081,0.9406064,1.4867909
480,1.2704713,0.9882492,1.3980534,0.99832314,1.1286666,0.9389032
481,1.084957,1.6329188,1.11085,1.6099952,1.0167608,1.5552233
482,1.1257588,1.7069982,1.0963703,1.6792817,0.9017092,1.7419915
483,1.5342354,1.6528757,1.6566572,1.7757106,1.5617465,1.6507101
484,1.8110261,1.2090877,1.4981664,1.2483429,1.7862996,1.0765147
485,1.655862,1.3322064,1.3877009,1.2785063,1.6027414,1.3906838
486,0.99391145,0.73092794,1.2034959,0.95362407,1.1941978,0.6254332
487,1.6631341,1.0346599,1.6806852,1.107442,1.6388342,1.0602697
488,1.5044888,0.74586797,1.237999,0.9361918,1.2504314,0.50691843
489,1.3961387,1.485536,1.1414396,1.4352438,1.0934035,1.3070052
490,1.1413093,1.6410456,1.1443846,1.5875773,0.9540452,1.4471943
491,1.7116337,1.1441245,1.753506,1.2958407,1.763561,0.8857318
492,1.048992,1.5550728,0.9689958,1.549117,0.8799784,1.3597579
493,0.94351584,1.5401284,1.1773642,1.5095168,0.88185143,1.4523652
494,1.8337954,0.8294928,1.680979,1.1472995,1.7486217,0.75402373
495,1.4070349,0.9135489,1.6838048,0.8440463,1.3834965,1.0915664
496,1.138045,1.174874,1.1360234,1.3835412,0.8753891,0.9278294
497,1.8008388,0.895311,1.7202606,0.86235553,1.6829741,1.0492067
498,1.2542837,1.2523022,0.852306,1.0805582,0.89063483,0.9820833
499,1.4357854,1.1844239,1.4979069,1.1065552,1.3922567,1.0695684
500,1.6210234,1.2559149,1.3748277,1.1612749,1.2841351,1.0879018
501,1.3042911,1.8250834,1.2154651,1.6428733,1.1998934,1.730618
502,1.6526545,1.6594868,1.7133389,1.5207429,1.687956,1.6292068
503,1.277398,1.6572279,1.489969,1.8281587,1.4424982,1.5330613
504,1.6053761,1.1449127,1.666934,1.1623944,1.2661493,0.6741713
505,1.5951806,1.3125976,1.6615537,1.0270785,1.4675664,1.1071845
506,1.5447814,1.0616,1.6736461,0.89265025,1.3423232,0.9311517
507,1.5201979,1.8459074,1.5280799,1.8818644,1.2889171,1.8035889
508,1.1678848,1.7733564,1.31918,1.8230016,0.75874764,1.7613326
509,0.61280495,1.8473921,0.8866314,1.8463864,0.8592668,1.7845163
510,0.7788441,1.5690936,1.0371234,1.2664733,0.6452409,1.125504
511,1.6326447,1.2316052,1.3197407,1.2003218,1.461608,1.1061876
512,1.5781887,1.4875188,1.1611145,1.4978921,1.5274,1.4459914
513,1.7217584,1.2137939,1.8307017,1.0977623,1.86845,1.2695835
514,1.1068901,1.7398119,1.1931162,1.4603641,0.8577907,1.8289282
515,1.5209486,1.5583903,1.414349,1.5753925,1.5159935,1.7406113
516,1.6422687,1.0894754,1.5346091,1.4327453,1.3871466,1.3858054
517,1.5514369,1.4573188,1.7126932,1.3280172,1.335651,1.5676961
518,1.7108917,1.1766046,1.563458,1.1803987,1.6459179,1.1443293
519,1.1032811,1.6625615,1.1642454,1.634969,1.1894566,1.491651
520,1.2308704,1.3496709,1.4112647,1.3444622,1.3491274,1.1725224
521,1.1908981,1.5445274,1.299248,1.3259182,1.1145263,1.3341143
522,1.1110822,1.5738789,1.2260249,1.7645211,1.1167318,1.5882056
523,1.6176212,1.1638641,1.5158517,1.0328119,1.3581116,0.9234547
524,1.3743784,1.4412099,1.4253559,1.4141934,1.3554754,0.92347395
525,0.9257613,1.4513929,1.1783378,1.5657178,0.86875784,1.4464452
526,0.8833537,1.1623055,0.99379396,1.3035082,0.75531477,0.8092984
527,1.2407417,0.9887955,1.1155051,1.0395778,1.0690948,0.8872111
528,1.5694733,1.5876386,1.6021719,1.7143451,1.4433413,1.3952096
529,1.0555722,0.9040175,1.2515831,1.2291895,0.641336,0.7263246
530,1.6123451,0.8406323,1.6080229,1.2185575,1.2164714,0.6728711
531,1.670735,0.99023193,1.6441582,0.9856124,1.6534994,1.1260846
532,0.7455434,1.791244,1.0410371,1.7062608,0.8060645,1.7831955
533,1.5770798,1.0024598,1.7100734,1.0392913,1.5525295,0.71062607
534,1.065162,1.700439,1.0658232,1.6936376,1.0189009,1.7021649
535,1.8271087,1.3356745,1.7406828,1.7322898,1.7931277,1.389338
536,0.8167698,1.8421109,1.1276679,1.658565,0.87412834,1.6818262
537,1.7081989,1.1078045,1.7897003,1.1782539,1.8683587,0.9642421
538,1.0372893,1.680071,1.0826384,1.1390518,0.8989438,1.5017345
539,1.2873644,1.2418668,0.87427187,1.0826873,1.3266546,1.2435255
540,1.0899445,1.2860875,1.4191351,1.5629257,1.1056088,1.4408096
541,1.4548073,1.3528626,1.3254426,1.2404355,1.4120939,1.2850516
542,0.76531446,1.7316263,0.26264793,1.8712915,0.7884033,1.5999758
543,1.1283973,1.6635927,1.1068516,1.6645371,1.0421377,1.5513426
544,1.5563129,1.0126609,1.388587,0.8816318,1.4681225,0.82648253
545,1.2256207,1.4496871,1.154559,1.5525455,1.0462517,1.3206437
546,1.2501457,1.4777036,1.4223442,1.3453556,1.1048361,1.344831
547,0.9967475,1.0770361,1.2499226,1.2002261,0.88497305,0.98196363
548,1.0639479,1.6449491,0.9952536,1.6490722,1.0386437,1.5938125
549,1.7210938,0.9214467,1.6311339,0.6764255,1.6846067,0.9436925
550,1.3555026,1.5119035,1.4082476,1.5973604,1.0990651,1.3304183
551,0.9866721,1.4715747,1.1224718,1.2289577,0.9772379,1.4678633
552,1.3710052,1.6970539,1.3188888,1.519787,1.3105125,1.6148424
553,1.388492,1.7221822,1.2545239,1.5218964,1.0729495,1.5253174
554,1.0893102,1.5864708,1.2326455,1.7010641,0.9897884,1.4864013
555,0.89211226,1.5275352,1.1069992,1.6442989,0.8274603,1.545141
556,1.648799,1.2241825,1.5456154,1.2438669,1.5449989,1.0405684
557,1.5320599,1.3567826,1.4359987,1.190863,1.2250246,1.5643151
558,1.0552615,0.99721944,0.9867451,0.62267095,0.85300225,1.0143129
559,1.5988332,1.1101944,1.6399686,1.2363522,1.4506772,1.1524292
560,1.0401642,1.5852044,1.2827138,1.6807239,0.85746527,1.5451984
561,1.2162501,1.3531506,1.4282379,1.3025587,1.113201,1.3297739
562,1.5019671,0.9903356,1.399715,0.9544306,1.3579129,0.9421427
563,1.2263284,1.1391373,1.3369966,1.3398715,1.0229036,0.9633673
564,1.5397713,1.2812142,1.4853495,1.4292803,1.6693795,1.3065505
565,1.6674321,1.0035228,1.3280859,1.2589972,1.42767,0.96313083
566,1.4426877,1.4061171,1.6882267,1.554291,1.7660352,1.6237614
567,1.778022,1.0642643,1.8625606,1.0677885,1.7263818,0.81119
568,1.3447759,1.5294831,1.2094673,1.668009,1.3665974,1.5893681
569,1.3833977,0.9103484,1.369089,0.953938,1.1735799,0.89513123
570,1.012301,1.2618979,1.1731297,1.4726653,1.0727746,0.7220417
571,1.3924617,1.4902616,1.1368995,1.6426532,1.314894,1.2848204
572,1.6379056,1.1444664,1.6823152,1.2174934,1.7344935,1.0663893
573,1.6290088,1.2025809,1.7403672,1.2382509,1.4658942,1.1321495
574,1.3937429,1.6490526,1.2113225,1.6196816,1.5123279,1.5977842
575,1.1853203,1.5819142,1.0959575,1.5070316,1.1010997,1.5403247
576,1.485828,1.162578,1.447389,1.3599225,1.1629183,1.2149452
577,1.7297182,0.9299068,1.7296569,1.0919275,1.7546096,0.79410684
578,1.3893884,1.0699397,1.3241303,1.0589011,1.3363559,1.0971255
579,1.221737,1.7684269,1.3387804,1.7907917,1.1312124,1.7217802
580,0.92242306,1.3983047,0.866224,1.2918017,0.8564775,1.2072935
581,1.2484108,1.3267503,1.3611882,0.8589201,1.3619403,1.3527763
582,1.234349,1.8278327,1.2483712,1.6683589,1.2807213,1.7740672
583,1.6325161,1.2144868,1.6835558,1.422624,1.2011573,0.77963686
584,1.3242861,1.3728316,1.0321639,1.0875359,1.4861368,1.4087609
585,1.3351905,1.6313097,1.6112146,1.6080724,1.5927209,1.5457247
586,1.3087623,1.4901497,1.6113913,1.4680506,1.0566968,1.3791139
587,1.1980807,1.7222035,1.1512828,1.5344785,1.0642604,1.5548301
588,1.7190895,0.86691225,1.8798451,1.1013006,1.4782392,0.49674907
589,1.2632816,1.1463735,1.5412561,1.4070606,1.2107824,0.95655555
590,1.4686062,1.0245124,1.4663395,1.2077401,1.2697724,1.1947484
591,0.7390008,1.6996784,1.0484821,1.7109692,0.65524405,1.6008573
592,1.2011222,1.5572157,1.1287892,1.5015382,1.1731403,1.235595
593,1.7196915,1.1100037,1.6877093,1.1461855,1.7165734,0.9955791
594,1.5439895,0.90397906,1.6985412,1.0013622,1.5820814,0.90169704
595,1.313526,1.3036811,1.7367387,0.23578167,1.0084882,1.0546216
596,1.2316052,1.5436163,1.2003218,1.249468,1.1061876,1.5274236
597,1.4194902,0.9299068,1.5996732,1.0919275,1.4364141,0.79410684
598,1.8780141,1.0060575,1.7354404,1.0798621,1.7417825,0.9365853
599,1.4727843,1.3978735,1.5840216,1.0850503,1.4774164,1.4248124
600,1.8167878,1.4061171,1.788694,1.554291,1.8198109,1.6237614
601,1.1561334,1.5025166,1.1707742,1.4978709,1.27119,1.3928547
602,1.4991213,1.218533,1.5091538,1.2046514,1.3229382,1.2556331
603,1.7711719,1.2627861,1.4953129,1.047128,1.8586164,1.1860521
604,1.4966216,1.8445256,1.5541316,1.8039469,1.5772932,1.7289298
605,0.92199475,1.582526,1.0296172,1.4991368,1.0659996,1.3048021
606,1.751367,1.4932528,1.6939118,1.2660623,1.779674,1.3017673
607,1.1771736,1.0919198,1.5990541,1.0876204,1.3474424,0.8244866
608,1.438574,1.1689554,0.7800603,1.1290793,1.3163842,1.0750753
609,1.2975843,1.7337862,1.1530399,1.8775601,1.1869303,1.6927792
610,1.788555,1.2957572,1.7746311,1.2156935,1.7008568,1.3376113
611,1.7031351,1.0730203,1.588115,1.0856168,1.5634465,1.0972102
612,1.6793224,1.7398056,1.8829312,1.8653779,1.7718211,1.5204085
613,1.1818607,1.6763934,1.1198401,1.7048267,0.99651814,1.5001825
614,1.0799565,1.2748282,1.0124773,1.3820626,1.2239367,1.4807757
615,1.3345927,1.0020336,1.4458011,1.2064795,1.0749028,0.707403
616,1.6671516,1.1986674,1.4717653,1.4348409,1.3588389,1.1092908
617,1.251193,1.2028873,1.2620913,1.3501164,1.4627409,0.8424417
618,1.3672591,0.86057276,1.5520301,1.1241755,1.4377635,0.70299137
619,1.376595,1.4117255,1.3565562,1.496362,1.5471549,1.5459282
620,0.88394433,1.8780141,1.1365635,1.7354404,1.02924,1.7417825
621,1.5797108,1.1921244,1.5467664,1.5844233,1.0893952,1.0204761
622,1.398333,0.98707336,1.5744426,1.0815648,1.5383378,0.8197497
623,1.0637479,1.6326967,1.0880119,1.425504,0.9437777,1.4058448
624,1.6106371,1.1648234,1.5869919,1.1200231,1.4528813,1.0806011
625,1.1219258,1.6832714,1.1264038,1.7013835,0.91322714,1.4667468
626,1.369259,1.0975677,1.5021379,1.2076786,0.98764634,1.1333456
627,0.93023884,1.5323741,1.0495789,1.4576144,0.9930649,1.5677354
628,1.2839725,1.1298611,1.596789,1.0764253,1.2842944,1.0358943
629,1.1193243,0.71226287,1.2588983,1.1083333,0.9845755,0.5549396
630,1.5618943,0.8359155,1.5143546,0.9778994,1.7818277,0.98473537
631,1.1260849,1.5902938,1.2374649,1.5101366,1.4474103,1.4837526
632,1.5671602,1.2418668,1.6208609,1.0826873,1.4751079,1.2435255
633,1.7788312,1.1750598,1.6558814,1.2444888,1.8374941,1.3399194
634,1.3180729,1.8291785,1.2973719,1.796333,1.1828935,1.6885451
635,1.4854226,1.4683737,1.6844828,1.373296,1.535433,1.5480828
636,1.4174167,1.7334216,1.2565134,1.5709115,1.1076037,1.5243437
637,1.4479568,1.2355642,1.3375478,1.2960024,1.189832,1.1881602
638,1.2833078,1.6345203,1.3361548,1.7645862,1.5219673,1.5246999
639,0.72761786,1.6603115,1.0221604,1.5351216,0.63449967,1.5473126
640,1.3121645,0.869393,1.4550416,0.9823305,1.3632541,0.6885092
641,1.3818433,1.6382821,1.1565765,1.6524916,1.2857009,1.529678
642,1.8423712,0.92487305,1.7249118,0.9969598,1.7356153,1.0451591
643,1.4069741,1.7085389,1.3311187,1.4755548,1.4511721,1.4552727
644,1.2194573,1.8090147,1.1626061,1.7017474,0.92248905,1.8330164
645,1.5941114,1.3467942,1.2338089,1.4768833,1.2944384,1.3678035
646,1.7046596,1.4686973,1.6069062,1.3047787,1.7287841,1.3039119
647,1.5705341,1.5904217,1.5666738,1.6983743,1.397704,1.5034162
648,1.1008292,1.08162,1.101931,1.2584522,0.99701095,0.96387357
649,1.24856,1.2404252,1.3893018,1.3487849,0.9559523,1.3901392
650,0.966287,1.6996607,1.1436809,1.6208025,0.72354984,1.5499623
651,1.7937722,0.8962208,1.8926915,1.1934457,1.7660354,0.90959716
652,1.6470559,1.4536768,1.2735828,1.1726693,1.642721,1.2230836
653,1.3601713,1.7994545,1.3172679,1.5965855,1.2521002,1.8137798
654,1.6210859,1.6469909,1.4779351,1.7350919,1.6981188,1.6071775
655,1.1439439,1.5610851,1.2851349,1.5814421,1.0330914,1.2935287
656,0.8264916,1.1038494,1.2099404,1.545006,0.7158985,1.4381267
657,1.4466058,1.6803386,1.2492867,1.4882288,1.1327404,1.1605835
658,1.1173177,1.7350142,1.3035305,1.6324519,0.6976709,1.7549503
659,1.2461959,1.585717,1.373371,1.2724271,1.0943582,1.544986
660,1.5735056,1.1002741,1.4519883,1.1442688,1.4339194,1.243927
661,1.0346599,1.7037069,1.107442,1.636337,1.0602697,1.598507
662,1.1370333,1.3539635,1.3644224,1.6903226,1.1070518,1.2049148
663,0.8863783,1.2559736,0.9267374,1.4585015,0.804556,0.956488
664,1.2560407,1.5655261,1.2830441,1.493195,1.1124665,1.5421121
665,1.7356632,1.4600211,1.4385698,1.4242113,1.5444411,1.5676746
666,1.0822548,1.6106246,1.1719836,1.7282834,0.992435,1.828945
667,1.0677419,1.5725291,1.1137865,1.3688884,0.8417088,1.3992949
668,1.4352332,1.5697192,1.404175,1.5340614,1.3892908,1.4828545
669,1.1759729,1.6152766,1.5817467,1.1865059,1.1754228,1.5318627
670,1.5849302,1.7945718,1.2899401,1.4935814,1.5683341,1.6761239
671,1.5580165,1.3853974,1.6810929,1.4539721,1.5552073,1.2956327
672,1.8310547,1.1883912,1.8649504,1.0725044,1.7121358,1.182391
673,1.6292123,1.1793919,1.7099317,1.1815915,1.2986101,1.1795113
674,0.926462,1.5002341,1.150315,1.474087,1.2425967,1.5738559
675,1.587982,1.454151,1.2216318,1.3216708,1.3438978,1.4921073
676,1.5674726,1.1459314,1.0977339,1.2666059,1.3664829,1.1639987
677,1.4675231,1.6858232,1.2990643,1.7361848,1.3488207,1.4818957
678,0.926462,1.4390683,1.150315,1.5310833,1.2425967,1.1137425
679,1.7150576,1.1726599,1.607024,1.0692251,1.4369416,1.1965331
680,1.8529629,0.8690027,1.8572851,1.1396433,1.7583318,0.807116
681,1.2155448,1.5601621,1.3100375,1.6074525,1.1040239,1.4630432
682,1.62823,1.0132347,1.55923,1.1796142,1.526342,0.99785876
683,0.8370403,1.277004,1.0458021,1.332855,0.7313747,0.9720421
684,1.1116794,1.5853428,1.2085638,1.6006866,1.2287893,1.3620439
685,1.3307159,1.1204035,1.3204405,1.1710407,1.1932368,0.9375731
686,1.7772269,1.2911041,1.736378,1.0048463,1.5258946,1.0016129
687,1.7536623,0.87222975,1.6639817,1.0136226,1.4989111,0.7437669
688,1.2059071,1.6455381,1.097269,1.6402478,1.1870456,1.689957
689,1.7431011,0.82938015,1.7176353,0.8848444,1.7850718,0.69704604
690,1.1984649,1.5684292,1.289335,1.4865606,1.4240466,1.3358647
691,1.4073937,1.7539674,1.1885103,1.5796316,1.1208193,1.524025
692,1.1350085,1.7173579,1.171659,1.6733497,0.9653788,1.5124197
693,1.0162033,1.580118,1.22156,1.4555682,0.7401668,1.4439708
694,1.1232164,1.3281926,0.646338,1.1820269,1.0946344,1.1894257
695,1.1522099,1.3811623,1.4086094,1.421201,0.9812384,1.1899074
696,1.162578,1.187359,1.3599225,1.4100485,1.2149452,1.2437241
697,1.753386,1.2942196,1.5435432,1.1666647,1.6421931,1.2695485
698,0.8310138,1.3350995,1.0933716,1.3745394,0.5105635,1.0023266
699,1.4922963,1.663227,1.2632035,1.4535971,1.1738944,1.4711267
700,1.6509293,1.4607211,1.6436032,1.3899984,1.7932763,1.546186
701,1.5543857,0.57796484,1.6447511,0.92622524,1.2778136,0.44100773
702,1.5779963,1.0601001,1.7050397,1.1202387,1.5583279,0.75773984
703,0.8863349,1.4402409,0.95519054,1.3574035,0.7060719,1.2460059
704,1.6516578,1.7197223,1.7537796,1.5074301,1.4928104,1.647284
705,1.2081208,1.7235128,1.237808,1.7378182,1.1613109,1.6589223
706,1.6903698,0.88269675,1.6431457,1.1326296,1.7830104,0.69909155
707,1.0516721,1.5760154,1.1778424,1.3815922,1.2537351,1.4520726
